SMILES	synton_id	synton#	reaction_id
Cc1cc2c(c(C#N)c1C)OC1(CCCCC1)C(N)C2=O	342	2	amide_formation
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCSC1	343	2	amide_formation
CC(C)[C@H](N)C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl	344	2	amide_formation
NC(=O)CC(N)C(=O)N1CCCC1	345	2	amide_formation
COc1cc2c(cc1Cc1ccccc1)C[C@H](N)C(=O)N2O	346	2	amide_formation
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1	347	2	amide_formation
CCCCOC(=O)CCC(=O)CN	348	2	amide_formation
N#CC(Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1	349	2	amide_formation
C[C@@H](N)C(=O)NCC(=O)Sc1ccc(C(F)F)cc1	350	2	amide_formation
NCc1[nH]c(-c2ccncc2)cc1C(N)=O	351	2	amide_formation
CC(C)C[C@H](NC(=O)CN)C(N)=O	352	2	amide_formation
C[C@H](N)C(=O)N1CCC[C@H]1C(N)=O	353	2	amide_formation
NCc1csc(NC(=O)c2ccccc2)n1	354	2	amide_formation
NCc1cc2cc(S(N)(=O)=O)sc2s1	355	2	amide_formation
NC(C(=O)NCc1ccccc1)c1ccc2ccccc2c1	356	2	amide_formation
N[C@@H](Cc1ccc(O)cc1)C(=O)NO	357	2	amide_formation
C[C@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1	358	2	amide_formation
NC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1	359	2	amide_formation
N[C@@H](CC1CCCCC1)C(=O)N1CCCC1	360	2	amide_formation
Cc1cc2[nH]c(=O)n(C(=O)[C@@H](N)CO)c2cc1C	361	2	amide_formation
COC(=O)[C@H](N)Cc1ccc(Cl)cc1	362	2	amide_formation
Cc1nc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cs1	363	2	amide_formation
CO[C@@H]1CCC[C@H]([C@H](N)C(=O)N2CCCC2)C1	364	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1CC=CCC1	365	2	amide_formation
CCCN1C=CC(C)=C2C(=O)NC(N)N=C21	366	2	amide_formation
CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C	367	2	amide_formation
CC(C)[C@H](N)C(=O)N[C@H]1CC(=O)N(CC(=O)NO)C1=O	368	2	amide_formation
CC(C)CC(N)C(=O)Nc1ccc2ccccc2c1	369	2	amide_formation
NC(=O)C(N)Cc1c[nH]c2ccccc12	370	2	amide_formation
COc1cccc(OC)c1/N=C(\S)NCCN	371	2	amide_formation
C[C@H](N)C(=O)Nc1ccc(-c2nc3ccccc3s2)cc1	372	2	amide_formation
NC(=O)C(N)CC12CC3CC(CC(C3)C1)C2	373	2	amide_formation
CSCC[C@H](N)C(=O)NO	374	2	amide_formation
CCNC(=O)[C@@H](N)Cc1ccc(O)c(O)c1	375	2	amide_formation
CN1C=CC=C2C(=O)NC(N)N=C21	376	2	amide_formation
Cc1cccc(C)c1N(C)C(=O)CN	377	2	amide_formation
CCOc1cc(C)c(NC(=O)C(C)N)c(C)c1	378	2	amide_formation
CC[C@@H](C)[C@H](N)C(=O)N1Cc2nc(C)sc2C1	379	2	amide_formation
COc1ccc(-c2c[nH]c(C(C)(C)N)n2)cc1	380	2	amide_formation
NC(=O)CC(N)C(N)=O	381	2	amide_formation
N#CC(c1ccccc1)C(N)Sc1ccccc1N	382	2	amide_formation
N#CC(N)Cc1ccccc1	383	2	amide_formation
COc1cc(C)c(NC(=O)C(C)N)c(C)c1	384	2	amide_formation
CNc1cncc(NC)c1CN	385	2	amide_formation
CCC(C)[C@H](N)C(=O)N1CCCN1C(C)=O	386	2	amide_formation
CCc1[nH]c(C2(N)CCCC2)nc(=O)c1C	387	2	amide_formation
COC(=O)[C@@H](N)CNC(=O)Nc1ccc([N+](=O)[O-])cc1	388	2	amide_formation
CC(C)CC(N)C(=O)N1CCOCC1	389	2	amide_formation
NCC(=O)N[C@H]1CCO[C@@H](c2ccc([N+](=O)[O-])cc2)OC1	390	2	amide_formation
NCC(=O)N[C@H]1CCO[C@H](c2ccc(Cl)cc2)OC1	391	2	amide_formation
N[C@H](C(=O)N1CC(F)C(F)C1)C1CCCCC1	392	2	amide_formation
CC(N)C(=O)Nc1ccccc1-c1ccccc1	393	2	amide_formation
NC(c1csc(Nc2ccccn2)n1)C1CCCCC1	394	2	amide_formation
C=CC1([C@H](N)C(=O)N2[C@H](C#N)C[C@@H]3C[C@@H]32)CCCCC1	395	2	amide_formation
CCC(C)(C)[C@H](N)C(=O)N1[C@H](C#N)C[C@@H]2C[C@@H]21	396	2	amide_formation
CCCCCCCCCCCCNC(=O)CNC(=O)CN	397	2	amide_formation
N[C@@H](Cc1ccccc1)C(=O)Cc1ccccc1	398	2	amide_formation
NCc1cn(O)nc1I	399	2	amide_formation
NCC(=O)N[C@H]1CCO[C@H](c2cccc([N+](=O)[O-])c2)OC1	400	2	amide_formation
N[C@@H](Cc1c[nH]cn1)C(=O)Nc1ccc2ccccc2c1	401	2	amide_formation
N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCC1	402	2	amide_formation
CN1CNC(=O)N[C@@H](CN)C1=O	403	2	amide_formation
NC1c2ccccc2Oc2ccccc21	404	2	amide_formation
NCc1cn(O)nc1CCc1ccccc1	405	2	amide_formation
NCc1csc(NC(=O)c2cccs2)n1	406	2	amide_formation
CC(C)C[C@H](CN(O)C=O)C(=O)NC(=O)[C@H](C)N	407	2	amide_formation
C[C@@H](O)[C@H](N)C(=O)N[C@H](Cc1cnc[nH]1)C(N)=O	408	2	amide_formation
N#CCCC(N)c1nc2ccccc2o1	409	2	amide_formation
NC(O)c1ccc(O)c(O)c1	410	2	amide_formation
CC1(C)CC([C@H](N)C(=O)N2CC[C@@H]3C[C@@H]32)CC(C)(C)C1	411	2	amide_formation
NCc1cc2c(o1)c(N)nc1ccccc12	412	2	amide_formation
C[C@H](N)C(=O)N[C@H]1CCC(=O)N(CC(=O)NO)C1=O	413	2	amide_formation
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1(CO)CCCCC1	414	2	amide_formation
N[C@@H](Cc1ccc(Br)cc1)C(=O)NO	415	2	amide_formation
Cn1nc2c(c1Cc1ccccc1)C[C@@H](N)C(=O)N2O	416	2	amide_formation
N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1	417	2	amide_formation
Cn1nc(S(N)(=O)=O)s/c1=N\C(=O)CN	418	2	amide_formation
Cc1cc(C)c2ccc(NC(=O)[C@H](C)N)nc2n1	419	2	amide_formation
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NC(C)C	420	2	amide_formation
CCc1c[nH]c([C@@H]2Cc3ccccc3N2C(=O)CN)n1	421	2	amide_formation
CCCN(C(=O)CN)c1c(C)cccc1C	422	2	amide_formation
CCOC(OCC)[C@H](N)[C@@H](O)[C@@H](O)[C@H]1COC(C)(C)O1	423	2	amide_formation
NC(Cc1ccc(O)cc1)c1ccc(O)c(O)c1O	424	2	amide_formation
NCC(=O)Nc1ccc(O)c2ccccc12	425	2	amide_formation
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	426	2	amide_formation
CC(N)c1cc(-c2ccccc2O)nc(N)c1C#N	427	2	amide_formation
NCC(=O)N1CCCCC1c1ccc(F)cc1	428	2	amide_formation
CC1(C)c2cc(O)ccc2C[C@@H](S(C)(=O)=O)[C@H]1N	429	2	amide_formation
COC(=O)c1ccc(NC(=O)[C@@H](N)CC(C)C)c(N)c1	430	2	amide_formation
CCCC[C@H](N)C(=O)Nc1cc(C(=O)OC)ccc1N	431	2	amide_formation
N[C@H]1Cc2cn(-c3ccccc3)nc2N(O)C1=O	432	2	amide_formation
CC(=O)SCCNC(=O)CNC(=O)[C@@H](C)N	433	2	amide_formation
N[C@@H]1C(=O)N(C2CCCCC2)[C@@H]1/C=C/c1ccccc1	434	2	amide_formation
NCC(=O)Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O	435	2	amide_formation
Cc1nc(N)c(N2CCN(CN)CC2)c(O)n1	436	2	amide_formation
CC(=O)N[C@@H]1[C@@H](N)C=C(C(O)O)O[C@H]1C(O)[C@H](O)CO	437	2	amide_formation
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1	438	2	amide_formation
CCCCCCCCCCCCCCCCOC(=O)CN	439	2	amide_formation
CCc1ccc(C(N)c2cccc(S(C)(=O)=O)c2)cc1	440	2	amide_formation
C=CC1([C@H](N)C(=O)N2[C@H](C#N)C[C@@H]3C[C@@H]32)CCCC1	441	2	amide_formation
C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CCSC1	442	2	amide_formation
CCOC(=O)C1Cc2c(ccc(OC)c2OC)C(=O)C1N	443	2	amide_formation
CC(=O)NCC(N)C(=O)c1ccc(C)cc1	444	2	amide_formation
CC(N)C(=O)c1ccccc1	445	2	amide_formation
NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)Cc1cnc[nH]1	446	2	amide_formation
N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](O)C1	447	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1CCC(Cl)C1	448	2	amide_formation
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2N)c(=O)n1	449	2	amide_formation
C[C@@H](C#N)NC(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2	450	2	amide_formation
N[C@H](Cc1ccccc1)C(=O)CC(=O)OCc1ccccc1	451	2	amide_formation
CC[C@H](N)C(=O)N(C)[C@H](C#N)Cc1ccccc1	452	2	amide_formation
COC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(=O)NO	453	2	amide_formation
CC(C)(C)[C@@H](N)C(=O)NCc1ccccc1	454	2	amide_formation
NCC(=O)Nc1cccc(NC(=O)Nc2ccccc2)c1	455	2	amide_formation
NCC(=O)N(O)Cc1ccccc1	456	2	amide_formation
Cc1ccc(-c2nnc(CNC(=O)CN)o2)cc1	457	2	amide_formation
CC(N)C(=O)NCc1cc(=O)c(O)co1	458	2	amide_formation
Nc1ccc(C[C@H](N)C(=O)NO)cc1	459	2	amide_formation
NC1CCc2ccccc2C1=O	460	2	amide_formation
N#Cc1ccc(C[C@H](N)C(=O)NO)cc1	461	2	amide_formation
CCN(CC#N)C(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2	462	2	amide_formation
CCCNC(=O)[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1	463	2	amide_formation
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cscn1	464	2	amide_formation
N#Cc1ccccc1C[C@H](N)C(=O)N1CCC[C@H]1C#N	465	2	amide_formation
NC(C(=O)NO)C(=O)N[C@H]1CCN(Cc2ccccc2)C1	466	2	amide_formation
Cc1c(O)noc1CN	467	2	amide_formation
CCC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N	468	2	amide_formation
N[C@]1(c2ccccc2Cl)CCCCC1=O	469	2	amide_formation
NC1CCc2cccc(-c3ccco3)c2CC1=O	470	2	amide_formation
Cc1nc(CN)cc(-c2ccccc2F)c1C(N)=O	471	2	amide_formation
NCC(N)CCCCNC(=O)c1cc(O)c(O)c(O)c1	472	2	amide_formation
NC1C(=O)Cc2ccccc21	473	2	amide_formation
CC[C@H](N)C(=O)N1c2ccccc2C[C@H]1C(=O)NC	474	2	amide_formation
N[C@H]1CCc2ccccc2[C@@H](Cc2ccccc2)C1=O	475	2	amide_formation
N#CC1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)Cc1ccccc1	476	2	amide_formation
C[C@@H]1NN[C@@H](CN)[C@H](O)[C@@H]1O	477	2	amide_formation
NC1C(=O)c2ccccc2OC1c1ccccc1	478	2	amide_formation
CC(C)[C@@H](N)C(=O)N/N=C/c1ccc2ncccc2c1	479	2	amide_formation
CSc1ccc([C@H](O)[C@@H](N)CBr)cc1	480	2	amide_formation
COC(=O)[C@@H](N)Cc1nc[nH]c1Br	481	2	amide_formation
Cc1cc2c(s1)C(N)CC2=O	482	2	amide_formation
NC1CCCCCC1=O	483	2	amide_formation
Cc1cn([C@H]2CO[C@@H](COC(=O)CN)O2)c(=O)[nH]c1=O	484	2	amide_formation
N[C@@H](Cc1c[nH]cn1)C(=O)c1ccccc1	485	2	amide_formation
NCC(=O)NCCSC(=O)CCl	486	2	amide_formation
NC1CC(=O)c2c1sc(Cl)c2Cl	487	2	amide_formation
CCCC(=O)OCOC(=O)CCC(=O)CN	488	2	amide_formation
CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CCC3N	489	2	amide_formation
CCCOc1cc(C)c(N(C)C(=O)CN)c(C)c1	490	2	amide_formation
Nc1nc(N)c(C(=O)NC(N)N)nc1Cl	491	2	amide_formation
C[C@H]1O[C@@H](c2ccccc2)OC[C@H]1NC(=O)CN	492	2	amide_formation
Cc1nc2c(s1)CC([C@H](N)C(=O)N1CC[C@H](F)C1)CC2	493	2	amide_formation
CC1(C(N)C(=O)N2C(C#N)C[C@@H]3C[C@@H]32)CCCC1	494	2	amide_formation
N[C@@H](Cc1ccc(O)cc1)C(=O)N1CC[C@@H]2C[C@@H]21	495	2	amide_formation
Cc1cccc(C)c1C(=O)OCC(=O)[C@@H](N)CC(N)=O	496	2	amide_formation
NC1Nc2ccccc2CN1c1ccccc1	497	2	amide_formation
CC(=O)C(C)NC(=O)[C@@H](C)N	498	2	amide_formation
NCC(=O)N1CCC[C@@H](N2CCC[C@H]2C(N)=O)C1	499	2	amide_formation
N#C[C@H](Cc1ccccc1)NC(=O)CN	500	2	amide_formation
CCCCCCCCCCCCCCOC(=O)CN	501	2	amide_formation
NC1CCc2c(Br)cccc2CC1=O	502	2	amide_formation
CC(=O)NCCSC(=O)CN	503	2	amide_formation
C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1	504	2	amide_formation
N[C@H]1CCc2ccccc2[C@@H](Sc2ccccc2)C1=O	505	2	amide_formation
NC(=O)c1cccc2[nH]c(C3(N)Cc4ccccc4C3)nc12	506	2	amide_formation
NCC(=O)N[C@H]1CO[C@@H](c2ccc([N+](=O)[O-])cc2)OC1	507	2	amide_formation
Cc1cc(Oc2ccccc2)cc(C)c1NC(=O)C(C)N	508	2	amide_formation
C[C@H]1O[C@@H](c2ccc(Cl)cc2)OC[C@H]1NC(=O)CN	509	2	amide_formation
N#CC1C[C@@H]2C[C@@H]2N1C(=O)C(N)C1CCCCC1	510	2	amide_formation
C[C@H]1O[C@@H](c2ccc([N+](=O)[O-])cc2)OC[C@H]1NC(=O)CN	511	2	amide_formation
NC1CC1(F)c1ccccc1	512	2	amide_formation
N[C@@H](CC(=O)N1CCSC1)c1ccccc1	513	2	amide_formation
CCCCCCC(N)c1csc(S(N)(=O)=O)c1	514	2	amide_formation
CCN(CC#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2	515	2	amide_formation
N[C@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1	516	2	amide_formation
NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS	517	2	amide_formation
CC[C@H](N)C(=O)N1CCCC[C@@H]1C(N)=O	518	2	amide_formation
C=C[C@H]1CC[C@@H](C#N)N1C(=O)[C@@H](N)C1CCCC1	519	2	amide_formation
NC1c2ccccc2Nc2ccccc21	520	2	amide_formation
COc1ccccc1C(=O)C(C)N	521	2	amide_formation
NCC(=O)NCC(=O)Nc1ccc(S(N)(=O)=O)cc1	522	2	amide_formation
N#C[C@@H]1CS[C@H]2CC[C@H](N)C(=O)N21	523	2	amide_formation
NCc1cn(-c2ccccc2)nn1	524	2	amide_formation
Cc1nc(C(=O)NNC(=O)CN)cc2c1[nH]c1ccccc12	525	2	amide_formation
NCc1nc2cccnc2n1Cc1ccccc1Cl	526	2	amide_formation
CCCCOc1cc(C)c(N(C)C(=O)CN)c(C)c1	527	2	amide_formation
N#CCN(C(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2)C1CC1	528	2	amide_formation
CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@@H](N)[C@@H]1O	529	2	amide_formation
CN(O)C(=O)[C@@H](N)Cc1ccc(O)cc1	530	2	amide_formation
C[C@H](N)C(=O)NCC(N)=O	531	2	amide_formation
NC(C(=O)NO)C(=O)NCc1ccc(C(F)(F)F)cc1	532	2	amide_formation
NC(C(=O)NO)C(=O)N1CCN(Cc2ccccc2)CC1	533	2	amide_formation
NCC(O)c1ccc(O)c(O)c1F	534	2	amide_formation
CCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](N)CC	535	2	amide_formation
NC1OCC(O)C(O)C1O	536	2	amide_formation
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccsc1	537	2	amide_formation
COC(=O)C(=O)[C@@H](N)Cc1ccccc1	538	2	amide_formation
N[C@H]1C(=O)N(O)C[C@H]1CCO	539	2	amide_formation
N#Cc1ccccc1C[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N	540	2	amide_formation
COc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1	541	2	amide_formation
NC(C(=O)NCc1ccccc1)c1cnc2ccccc2n1	542	2	amide_formation
Nc1cnc(C(=O)NC(N)N)c(N)n1	543	2	amide_formation
CS(=O)(=O)/C=C/C(Cc1ccccc1)NC(=O)CN	544	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1Cc2ccc([N+](=O)[O-])cc2C1	545	2	amide_formation
CCOC(=O)C(N)Cc1c[nH]c2ccc(O)cc12	546	2	amide_formation
NCc1cnc2nc(N)nc(N)c2n1	547	2	amide_formation
CC(C)C[C@H](N)C(=O)N1N=CCC1C#N	548	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1Cc2cccc(C)c2C1	549	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1Cc2cccc(F)c2C1	550	2	amide_formation
CC(N)C(=O)Nc1c(F)c(F)c(F)c(F)c1F	551	2	amide_formation
CCc1cn(C)c([C@@H]2Cc3ccccc3N2C(=O)CN)n1	552	2	amide_formation
NCC(=O)Nc1ccc(Br)cc1	553	2	amide_formation
NCc1c[nH]c(-c2ncc[nH]2)n1	554	2	amide_formation
CC(=O)NCCCC[C@H](N)C(=O)N1CC[C@@H]2C[C@@H]21	555	2	amide_formation
CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(N)=O	556	2	amide_formation
CC(C)OC(=O)[C@@H](N)Cc1ccc(O)c(O)c1	557	2	amide_formation
N[C@H]1Cc2cccc(C(F)(F)F)c2N(O)C1=O	558	2	amide_formation
CCOC(=O)N1CCCC(N)(c2ccccc2)C1=O	559	2	amide_formation
COC(=O)C(N)Cc1c[nH]c2ccc(OC)cc12	560	2	amide_formation
N[C@H]1Cc2cccc(F)c2N(O)C1=O	561	2	amide_formation
N[C@H](C(=O)N1CCCC1)c1ccccc1	562	2	amide_formation
NCc1nc2ccccc2[nH]1	563	2	amide_formation
N[C@H](C(=O)N1CCc2ccccc2C1)c1ccccc1	564	2	amide_formation
CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)C(C)C	565	2	amide_formation
COC(=O)C(N)c1cccc(C(N)C(=O)OC)c1	566	2	amide_formation
CC(C)(C)[C@H](N)C(=O)N1CCCC1	567	2	amide_formation
C[C@H](NC(=O)CN)C(N)=O	568	2	amide_formation
CC(C)CNC(=O)[C@H](C)N	569	2	amide_formation
N[C@@H](Cc1ccc(F)c(F)c1)C(=O)NO	570	2	amide_formation
N[C@@H](Cc1ccccc1)C(=O)N1CCCC1	571	2	amide_formation
COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CS	572	2	amide_formation
N[C@H]1C[C@@]1(F)c1ccccc1	573	2	amide_formation
N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O	574	2	amide_formation
N[C@@H](Cc1cnc[nH]1)C(=O)N1CC[C@@H]2C[C@@H]21	575	2	amide_formation
N#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2N)c2ncnc(N)c12	576	2	amide_formation
CCCCC#CCSc1ccccc1OC(=O)CN	577	2	amide_formation
N#C[C@H]1CN[C@H](N)N[C@@H]1N	578	2	amide_formation
CCC(C)[C@@H](N)C(=O)N1N=CCC1C#N	579	2	amide_formation
N[C@H]1[C@@H](SC2CCCCC2)O[C@H](CO)[C@@H](O)[C@@H]1O	580	2	amide_formation
Cc1cccc(C)c1N(C)C(=O)[C@H](C)N	581	2	amide_formation
N[C@@H](Cc1ccccc1)[C@H](O)C(=O)NCc1ccccc1	582	2	amide_formation
Cc1nc(CN)cc(-c2ccc(Cl)cc2)c1C(N)=O	583	2	amide_formation
CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N	584	2	amide_formation
NC(C(=O)NCc1ccccc1)c1ccccn1	585	2	amide_formation
NCc1nc2sc3c(c2c(=O)[nH]1)CCC3	586	2	amide_formation
CCCCCCCCCCNC(=O)[C@H](N)CO	587	2	amide_formation
NCc1c(OCCCCO)cncc1OCCCCO	588	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1	589	2	amide_formation
NCC(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1	590	2	amide_formation
NCc1nnc(S)n1Cc1ccccc1	591	2	amide_formation
CCC(C)C(N)C(=O)N1CCC[C@H]1C#N	592	2	amide_formation
NCc1c(OCCO)cccc1OCCO	593	2	amide_formation
N[C@@H]1C(=O)Cc2ccccc2C[C@@H]1O	594	2	amide_formation
N[C@H]1CCc2ccccc2/C(=C/c2ccccc2)C1=O	595	2	amide_formation
NC1Cc2ccccc2CC1=O	596	2	amide_formation
N[C@H]1CC(=O)N(c2ccc3c(c2)OCO3)C1=O	597	2	amide_formation
COc1c(Cl)cc(Cl)c(Cl)c1CN	598	2	amide_formation
NCC(=O)c1cc2c(cc1N)OCCO2	599	2	amide_formation
N[C@@H](CCC(=O)OCc1ccccc1)C(=O)N1CCCC1	600	2	amide_formation
N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1	601	2	amide_formation
NC(Cc1ccc(O)cc1)C(=O)N1CCCC1	602	2	amide_formation
CCCCOc1cc(C)c(N(CC)C(=O)C(C)N)c(C)c1	603	2	amide_formation
C[S+]([O-])CC[C@H](N)C(=O)NO	604	2	amide_formation
CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccc(C)cc2C1	605	2	amide_formation
CC(C)(C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2C1C#N	606	2	amide_formation
C=NC(Cc1c[nH]c2ccccc12)C(=O)C1C(N)=NNC1N	607	2	amide_formation
NCc1noc(-c2nn(-c3ccccn3)c3ccccc23)n1	608	2	amide_formation
CCC(C)[C@H](N)C(=O)N1C(C#N)C[C@H]2C[C@H]21	609	2	amide_formation
COC(=O)C(N)C(C)c1c[nH]cn1	610	2	amide_formation
CCc1cccc(C)c1NC(=O)CN	611	2	amide_formation
COc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1	612	2	amide_formation
N[C@@H](Cc1c[nH]cn1)C(=O)CS	613	2	amide_formation
CCC(C)[C@H](N)C(=O)N1CCSC1	614	2	amide_formation
COCC(N)C(=O)NCc1ccccc1	615	2	amide_formation
N#CC1CCCN1C(=O)C(N)C1CCCCC1	616	2	amide_formation
CCCCCOC(=O)CCC(=O)CN	617	2	amide_formation
COC[C@@H](N)C(=O)NCc1ccc(Br)cc1	618	2	amide_formation
COC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1	619	2	amide_formation
NC[C@H](O)c1ccc(O)c(O)c1F	620	2	amide_formation
CCC(C)C(N)C(=O)N1CCC1	621	2	amide_formation
CC(C)(C)C(=O)OC(N)/C=C/c1ccccc1	622	2	amide_formation
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cccs1	623	2	amide_formation
Cc1ccc(C(=O)Nc2nc(C(N)C(C)C)cs2)cc1	624	2	amide_formation
CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N	625	2	amide_formation
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(F)cc1	626	2	amide_formation
CCOCCOCCOC(=O)CCC(=O)CN	627	2	amide_formation
CNc1cncc(N(C)C)c1CN	628	2	amide_formation
Cc1nc(O)nc(O)c1/C=N/NC(=O)[C@@H](N)CC(C)C	629	2	amide_formation
CSCC[C@@H](N)C(=O)NCc1ccccc1	630	2	amide_formation
NC(CNC(=O)C(F)F)C(=O)c1ccccc1	631	2	amide_formation
N#CC1C[C@@H]2C[C@@H]2N1C(=O)C(N)C1CCC1	632	2	amide_formation
NC1CC(=O)c2cscc21	633	2	amide_formation
N[C@@H](CBr)[C@@H](O)c1ccccc1	634	2	amide_formation
C#CCOC(=O)C(N)CCSC	635	2	amide_formation
Cc1cccc(C)c1C(=O)OCC(=O)[C@@H](N)CC(C)C	636	2	amide_formation
COC(=O)C(N)Cc1ccc(Cl)cc1	637	2	amide_formation
COc1ccccc1NC(=O)C(C)N	638	2	amide_formation
C[C@H](N)C(=O)NC(=O)C1CCCCC1	639	2	amide_formation
NCc1ccc(-c2cnccc2-c2ccncc2)o1	640	2	amide_formation
CCCOc1cccc(OCCC)c1CN	641	2	amide_formation
Cc1cccc(C)c1NC(=O)C(N)c1ccccc1	642	2	amide_formation
N[C@@H](Cc1c[nH]cn1)C(=O)C(F)(F)C(F)(F)F	643	2	amide_formation
NCc1ccc2c(Cl)cc(Cl)c(O)c2n1	644	2	amide_formation
Cc1ccc(-c2nnc(C(C)N)o2)cc1	645	2	amide_formation
CC(=O)Nc1ccc(OC(=O)CNC(=O)CN)cc1	646	2	amide_formation
Cc1cc2c(cc1C(=O)N=C(N)N)S(=O)(=O)C(C)C2N	647	2	amide_formation
CCC(C)[C@H](N)c1nnc(SCc2cccc(F)c2)o1	648	2	amide_formation
CC(=O)Oc1ccc(C[C@H](N)C(N)=O)cc1OC(C)=O	649	2	amide_formation
CC(C)=CCC/C(C)=C/C=N/C(N)N	650	2	amide_formation
CCC(C)[C@H](N)C(=O)N1CCCN1	651	2	amide_formation
N[C@H]1Cc2cc(C(F)(F)F)ccc2N(O)C1=O	652	2	amide_formation
C[C@H]1c2ccccc2N(O)C(=O)[C@H]1N	653	2	amide_formation
CCCCCCCCCC(=O)[C@@H](N)CC	654	2	amide_formation
Cc1ccc(/N=C(\S)NCCN)c(Cl)c1	655	2	amide_formation
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1(CO)CCCC1	656	2	amide_formation
NC(=O)[C@H](N)Cc1c[nH]c2ccccc12	657	2	amide_formation
N[C@@H](Cc1c[nH]cn1)C(=O)CSc1ccccc1	658	2	amide_formation
NC1NCCC(=O)N1CCc1c[nH]c2ccccc12	659	2	amide_formation
C[C@@H](N)C(=O)NCc1ccccc1	660	2	amide_formation
NC1CC(=O)c2c(Cl)sc(Cl)c21	661	2	amide_formation
CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C#N	662	2	amide_formation
CCCC(N)(Cc1c[nH]cn1)C(=O)OC	663	2	amide_formation
NC1(N)OC(CN2C(=O)c3ccccc3C2=O)CS1	664	2	amide_formation
CC(C)[C@@H](N)C(=O)N/N=C/c1ccc2nccnc2c1	665	2	amide_formation
N[C@H]1CCc2ccccc2[C@H](CCc2ccccc2)C1=O	666	2	amide_formation
Cc1cc(-c2cccc3c2CC(=O)C(N)CC3)ccn1	667	2	amide_formation
